Index,Date,Open,High,Low,Close,Volume
1,2016-09-27,0.023838744525547434,0.024219261656827862,0.03047186252348677,0.032214152804910634,0.18734737338765728
2,2016-09-28,0.029197080291970795,0.028674971797038096,0.035802192642846065,0.03640026273861019,0.2257630533611329
3,2016-09-29,0.03260119774386197,0.031104154004171047,0.038346807530795335,0.03650981777237389,0.25764966175073484
4,2016-09-30,0.0340444542136695,0.03191278684209964,0.040948356012928566,0.039251875528303004,0.22630501731096614
5,2016-10-03,0.0351692103516921,0.031883073196411316,0.040563306350679784,0.03906265119838792,0.12038613337414004
6,2016-10-04,0.036798265759787646,0.032711508530413436,0.04023183908118827,0.03816303127319226,0.13192040143588568
7,2016-10-05,0.03583278035832779,0.03380067815961141,0.04219387226052457,0.04159224455116728,0.16499933051512078
8,2016-10-06,0.03772395885865956,0.03430897204024991,0.043693854148668665,0.040695927374105545,0.11494098968993287
9,2016-10-07,0.03841737823490374,0.03389310245997085,0.04263918696407437,0.03995564570924476,0.09850354189381332
10,2016-10-10,0.0375746516257465,0.03364556300773697,0.043583378674802886,0.04071254203300145,0.06030464750027098
11,2016-10-11,0.03683477770404778,0.03235504610830242,0.039592323778391336,0.03715715906236683,0.17259320185925514
12,2016-10-12,0.034505640345056404,0.031160257335783148,0.04017825668843095,0.03818294868022204,0.09558331261118232
13,2016-10-13,0.03284671532846714,0.02922285020656218,0.037201732907094776,0.03658618398842345,0.14091700300311788
14,2016-10-14,0.03486397378898473,0.030523258122402808,0.037787665817134386,0.03448814485628243,0.13507654443785588
15,2016-10-17,0.0303583278035833,0.025988338658003762,0.03401089997867651,0.03116514336385956,0.1581387045148785
16,2016-10-18,0.030560711678832092,0.02640420823828271,0.03512920382994561,0.032725396239771276,0.10400606999623814
17,2016-10-19,0.029993372262773738,0.025549363085148047,0.03517941426251031,0.03273866765045558,0.07711190599157088
18,2016-10-20,0.0278666191108162,0.023912315046426047,0.031138148933534004,0.030292066260032502,0.14478088716310566
19,2016-10-21,0.026330452886529493,0.025136797331424876,0.033113587923033205,0.03317022187109392,0.12189088034073593
20,2016-10-24,0.03150299004644988,0.03136819212592262,0.037536551712831656,0.039510820077922115,0.20273277351645336
21,2016-10-25,0.03626409688122098,0.032949156966241344,0.04122288968823612,0.038544782349188456,0.15092739595886173
22,2016-10-26,0.034094230258792296,0.02976414109618336,0.036796594786139336,0.03436531841183438,0.19872861633415584
23,2016-10-27,0.033589910418049124,0.029196440387429634,0.03526647050018994,0.0329610804661169,0.4160434081243584
24,2016-10-28,0.017252820172528188,0.015258325234645598,0.02159916417145824,0.019005159379582026,0.6350414761822785
25,2016-10-31,0.016930998341075004,0.016647853954342484,0.023440667603011334,0.023486725346819726,0.28896242595816035
26,2016-11-01,0.022893165228931672,0.019004434490398237,0.022302296051801618,0.022022735843948538,0.2820826718185122
27,2016-11-02,0.017893162906436638,0.013693879197053338,0.01789606918446429,0.01543318233205826,0.26429987821751244
28,2016-11-03,0.011629060384870576,0.011135971523969723,0.01804674166487158,0.015921185361716328,0.19072030196956075
29,2016-11-04,0.010879222959522233,0.007505392891205831,0.014440736430708756,0.011944196914922822,0.2703953786415195
30,2016-11-07,0.013815532514930368,0.014677429352877303,0.02037038484632342,0.021863397915581506,0.32537602734048726
31,2016-11-08,0.018238212010617122,0.016000943591347294,0.023102497595847815,0.022799549574735012,0.16139686426034672
32,2016-11-09,0.011280690112806885,0.011300997825459014,0.016737609174547974,0.017531221464199276,0.48978238553402575
33,2016-11-10,0.01619442534837426,0.011739973398314674,0.002544634977077659,0.007738169906161357,0.756562545827834
34,2016-11-11,0.001901121433311198,0.0,0.006294609619156871,0.006619439913438302,0.36608070799619985
35,2016-11-14,0.00514598871930988,0.0009043408316351531,0.0,0.0,0.4106173925795571
36,2016-11-15,0.0,0.0011617914334839108,0.005320275510623029,0.008023657277149154,0.37456084979947335
37,2016-11-16,0.0032780374917053823,0.0021816427548990713,0.008541230747718176,0.009102552787780438,0.17645708601924293
38,2016-11-17,0.006410088586595891,0.00469994576588828,0.012689640773080768,0.01239236546248923,0.17909039321078574
39,2016-11-18,0.010285335102853371,0.008079681119862459,0.01591729908266687,0.01364054764596695,0.22265791873091167
40,2016-11-21,0.011944260119442579,0.012241639822685335,0.01841838551695746,0.020226798741691143,0.23803694281323923
41,2016-11-22,0.01929992800265426,0.01621878953110162,0.023738661362399327,0.02199619302257988,0.2824588585601612
42,2016-11-23,0.017163231585932276,0.012703721388117761,0.021100287499098314,0.020266633223782915,0.16953907560078296
43,2016-11-25,0.018745852687458514,0.014353984403010445,0.022700731100266158,0.020349625186139142,0.060942252147133655
44,2016-11-28,0.015590573988055773,0.011135971523969723,0.01812709483006042,0.015834870733155204,0.22682785312139353
45,2016-11-29,0.012607830126078273,0.008789302467581417,0.017149429609228273,0.014424007373098902,0.1524512710648635
46,2016-11-30,0.01061712010617119,0.00819521174285126,0.013442983085988847,0.010456987256887929,0.23875743606419403
47,2016-12-01,0.0074352929661579414,0.0033368268653239386,0.009351506989629027,0.008159775382320295,0.2413142306981133
48,2016-12-02,0.0044459270072992885,0.0017261685125256887,0.008906192286079223,0.007060962796627018,0.1708780453591946
49,2016-12-05,0.004976775049767762,0.00601685235124666,0.010680727938659235,0.013374977350041117,0.21891517945382782
50,2016-12-06,0.011277368944923677,0.008244707421351749,0.015786714726147344,0.015154320375409314,0.1857597378169692
51,2016-12-07,0.011463167883211695,0.008964219785476735,0.01530792617767518,0.01704654110074605,0.17875883879441712
52,2016-12-08,0.013891836429993393,0.010076495407251362,0.01844517671333612,0.01602077173292965,0.1471782806353093
53,2016-12-09,0.013271400132714023,0.008908116453864634,0.018495407904666805,0.016462274366079555,0.10135363466528945
54,2016-12-12,0.012076982083609827,0.007799144658645785,0.015769977803686164,0.013627276235282648,0.1327875437556189
55,2016-12-13,0.011599211015262095,0.01293806599738978,0.017377104053397707,0.018347869677077466,0.28080108647831825
56,2016-12-14,0.01600862641008624,0.012409969620677808,0.01764830661640704,0.01651540050889444,0.29160848524264044
57,2016-12-15,0.01203716954213671,0.008528548039176798,0.016811259602064754,0.013919409602615895,0.18621881316271033
58,2016-12-16,0.01161247511612476,0.007218248776877545,0.01469855360750233,0.01284716008833009,0.2529313873639511
59,2016-12-19,0.009585273722627768,0.008990629604609224,0.01542175318778638,0.015579248849740934,0.1423069811332785
60,2016-12-20,0.012823498341075018,0.01027453918098481,0.019288926800169304,0.01731211139667188,0.1161906947977837
61,2016-12-21,0.013271400132714023,0.00922825790722831,0.01861593765245001,0.0171062929898676,0.07417254856953397
62,2016-12-22,0.012647642667551445,0.009224974213881243,0.017718625931625542,0.01569212688167737,0.10598902044798102
63,2016-12-23,0.011463167883211695,0.0076704191926951215,0.016034477294204597,0.01378331174748354,0.07015563929429917
64,2016-12-27,0.011081627073656258,0.010360355828232637,0.017109253026633853,0.017371883203864402,0.11205264063964497
65,2016-12-28,0.015345056403450547,0.0121261293329053,0.02022306390216161,0.017614213426555503,0.1542811964013594
66,2016-12-29,0.01406769210351691,0.009947790074509466,0.016992054391148925,0.015297084144958062,0.14518257809062912
67,2016-12-30,0.012100189449236881,0.007967474456638257,0.012783399748432511,0.010224605778676232,0.2077379699943253
68,2017-01-03,0.009263431652289295,0.005115815346167285,0.012589199149185382,0.011486079622877066,0.16831487467880668
69,2017-01-04,0.009419381220968831,0.005419458130013266,0.014765521386475411,0.01265129009403737,0.1038785490668656
70,2017-01-05,0.010467812873258125,0.012918263501316307,0.01679452267960352,0.020376188257546612,0.3155377876393963
71,2017-01-06,0.017372257796947538,0.018542352594913214,0.022894911275566143,0.025534961334318595,0.32549079617692256
72,2017-01-09,0.022561380225613797,0.019311381100800107,0.027344666596562095,0.02584368911050894,0.16353283982733668
73,2017-01-10,0.02209687325812873,0.018067076186518927,0.02659800659737893,0.025505095514777254,0.10693267532533778
74,2017-01-11,0.021121424353019252,0.018562155090986743,0.026587972747408595,0.026540833877111925,0.13463022118505202
75,2017-01-12,0.02332780291970807,0.023390826322825686,0.029932809268532423,0.03139420217586636,0.25457003130638817
76,2017-01-13,0.027976113802256147,0.025872828168223783,0.03391716109245313,0.032556089648853925,0.18558120851584764
77,2017-01-17,0.028433978765759788,0.024008023040132553,0.031251996032773455,0.030092873599534886,0.1778406881029349
78,2017-01-18,0.02637690776376908,0.022598691824362138,0.031529901668273685,0.02934926860453352,0.09391278843640212
79,2017-01-19,0.026542800265428018,0.023186195359242046,0.032551094673126835,0.029867137785700826,0.10581049114685949
80,2017-01-20,0.028294634704711358,0.02401463069324422,0.03219618774350208,0.029631453559355203,0.15907598334576661
81,2017-01-23,0.025481084273390825,0.024833154547578895,0.03180110389646412,0.03280174253774992,0.12217780243182412
82,2017-01-24,0.030524220305242183,0.026645140037405035,0.0349550913545863,0.03431551493522439,0.13328487538017175
83,2017-01-25,0.031781678168546795,0.031077744185038503,0.03856777890247398,0.03898962823054991,0.1939147012503427
84,2017-01-26,0.035013281021897796,0.033196696418475224,0.041149239260719395,0.03986270500240907,0.17247205697635126
85,2017-01-27,0.03616456536164567,0.03183027369135505,0.039957284981933516,0.038740652343481174,0.135006407926701
86,2017-01-30,0.03417385534173853,0.02978394359225689,0.035584552383465695,0.03695134065556255,0.1827374917908402
87,2017-01-31,0.031104844061048437,0.027635297846340612,0.036649273841977525,0.03466075419533371,0.1438372322857489
88,2017-02-01,0.03291639747843397,0.029876367892616384,0.03845060035611736,0.03760530769186221,0.189298443607057
89,2017-02-02,0.035364972461844696,0.0327511131925079,0.0395622014697144,0.04012827529833485,0.4124791981483961
90,2017-02-03,0.025454535832780373,0.024767140066351945,0.03143949389434858,0.03025223177794073,0.636807641054088
91,2017-02-06,0.026476439283344394,0.02226533572488043,0.031104675088611644,0.0294023950793163,0.1923015614937802
92,2017-02-07,0.02631386794956872,0.024060822545188876,0.0326113597144278,0.03101575384800409,0.164808049121062
93,2017-02-08,0.02743530258792301,0.02581670470340286,0.034285453743112426,0.03340924934565109,0.12603531054534328
94,2017-02-09,0.03039149834107499,0.026978496466939395,0.03669950469848937,0.033956984014391955,0.10224628117089717
95,2017-02-10,0.031128071333775736,0.02796865427587497,0.03775082034683824,0.03598200017869496,0.09872032747374664
96,2017-02-13,0.03371599037823489,0.032919443320552966,0.03965929155736442,0.03899295089675481,0.20985481742190937
97,2017-02-14,0.03550099535500997,0.031371495952478456,0.04063027412965281,0.0389464707502854,0.12185262406192417
98,2017-02-15,0.034505640345056404,0.032856732665881905,0.04108897421941837,0.04104118688425368,0.13310634607905025
99,2017-02-16,0.0371068437292634,0.03357954852651007,0.043285384915415004,0.04151922158332927,0.11689843595580125
100,2017-02-17,0.03715992037159918,0.03432877453632338,0.04373738193268972,0.041827949027551714,0.14224959671506088
101,2017-02-21,0.03942933875248836,0.037863624712119404,0.04592040724247054,0.045602421815674865,0.16746048445201067
102,2017-02-22,0.04212011015262104,0.03801215267414354,0.047571061611021925,0.04532688285719866,0.11066903855595299
103,2017-02-23,0.04232581519575315,0.03881417785896052,0.04617152134677327,0.04419155845561856,0.16454663121584828
104,2017-02-24,0.03805242269409423,0.03384689047481748,0.04273962858796976,0.041884377918500526,0.17895649623494458
105,2017-02-27,0.03728600033178506,0.03605494304884904,0.04338247500306497,0.043013076905741854,0.11682829944464636
106,2017-02-28,0.0402952926343729,0.03657973559900518,0.04417934543481289,0.041817980365001284,0.12193551266601631
107,2017-03-01,0.040826140676841455,0.03682397122468328,0.04650969168875557,0.04448701482112455,0.11979316105255776
108,2017-03-02,0.040836103848706035,0.036820667398127505,0.04593046151638802,0.043102694282436904,0.0797515892295823
109,2017-03-03,0.03888520637027201,0.03588661292080397,0.04559229150922445,0.04342471371935036,0.06757334047450538
110,2017-03-06,0.03823157929661583,0.034731428810379106,0.04386796628920914,0.042339172212373544,0.11024821948902365
111,2017-03-07,0.03831452554744527,0.03472153779397308,0.04474854142239132,0.04214332280008748,0.08711592290084609
112,2017-03-08,0.03915063039150632,0.03624307534291504,0.04576638322581783,0.043630532126154586,0.08959620497714187
113,2017-03-09,0.04014598540145983,0.03734215612172781,0.04694495211838795,0.044460451749717134,0.07440208624240453
114,2017-03-10,0.04213669542136697,0.03765569025203247,0.04741703759436927,0.04428119641432032,0.09915389863361325
115,2017-03-13,0.04040146648971463,0.03710781151245579,0.047413706482070994,0.044988289593434816,0.0655712618833566
116,2017-03-14,0.04099203317850034,0.03646750880257221,0.04602084886636598,0.044304436487555,0.07965594853255291
117,2017-03-15,0.04125083510285335,0.0366985495852884,0.04587352758738528,0.04445048308716676,0.10717496509114559
118,2017-03-16,0.04157265693430659,0.037045100857784674,0.047011919897360976,0.04459987260302223,0.06127380656350223
119,2017-03-17,0.040972126741871256,0.03649391862170476,0.04705544801620082,0.044231393269678176,0.159598819156194
120,2017-03-20,0.04031519907100198,0.037804217884004065,0.047179329300229444,0.045778354484866834,0.08935391521133405
121,2017-03-21,0.042747188785666884,0.03945448089889675,0.043931582866755636,0.04120717080896619,0.22326364314543123
122,2017-03-22,0.036639015593895125,0.035021876751263226,0.043174889017602136,0.042820529909621874,0.11332784993337032
123,2017-03-23,0.03921699137358989,0.03552356330884271,0.045100097150589435,0.042594794095787814,0.06833209000427196
124,2017-03-24,0.04037159688122097,0.03582390226613291,0.04467489099487454,0.042007204362948525,0.08014690411063717
125,2017-03-27,0.03585600763105509,0.035328823361665096,0.04131664866358786,0.042408892764045525,0.11951899105440682
126,2017-03-28,0.04039482415394827,0.038022063823758445,0.04687463280316945,0.04545635529799219,0.13774173186174182
127,2017-03-29,0.04281685069674854,0.04395640302426035,0.049861231282370244,0.05153800862323338,0.2298245949616481
