Index,Date,Open,High,Low,Close,Volume
1,2016-09-27,0.006677111854263,0.005848602072357011,0.006606061874929056,0.006335448087336014,0.025324535694270192
2,2016-09-28,0.006176619551070572,0.005447890523181009,0.006761523119431706,0.006444032332935709,0.003570866201726003
3,2016-09-29,0.005729919520417598,0.0052347905842468,0.005642179915582773,0.00512925808263083,0.014383361016435461
4,2016-09-30,0.004937087773342577,0.004690462818793394,0.005395826754903736,0.005915289148505247,0.012001090392524373
5,2016-10-03,0.007296877743126991,0.007166565701051654,0.007476666130867095,0.008197846762477687,0.06979866680889177
6,2016-10-04,0.007483977232405729,0.006622242568155266,0.007612994438065061,0.007657302507737003,0.02817411740005723
7,2016-10-05,0.00728284878954652,0.006582865833534103,0.007445571968553243,0.00696096972615573,0.0
8,2016-10-06,0.004995556363742187,0.004512110531883849,0.005553683353704875,0.005200073946292592,0.04784689805337843
9,2016-10-07,0.004654099795808497,0.003842707201463333,0.004498914261715503,0.004163833988845275,0.027352936694586813
10,2016-10-10,0.004735954652996137,0.004495896582333958,0.0054221349921539375,0.005188269335307208,0.02436112987692448
11,2016-10-11,0.004852890664423536,0.004046538551951279,0.005099246494606177,0.004987632256432582,0.007634440826734257
12,2016-10-12,0.00464240373898496,0.004435675657427161,0.005603910453323417,0.00532045336107724,0.0015780214793782027
13,2016-10-13,0.004537159106893861,0.003745423504163986,0.004797885092778252,0.0050206785579313545,0.010448466254552473
14,2016-10-14,0.004574581343493221,0.003868185106902476,0.0046185002023739555,0.004140228307549669,0.04050706638695727
15,2016-10-17,0.003730294898122939,0.0031640387570143064,0.0035900453270514138,0.0035383158907007217,0.04531901600540455
16,2016-10-18,0.003482390413572234,0.0034141968357840544,0.003891405532996016,0.004751587245727065,0.06439072624544329
17,2016-10-19,0.004359419269566303,0.0050796010824085275,0.0050394535242769545,0.005804350353923772,0.08658292316626962
18,2016-10-20,0.004916037911426918,0.004231839674382197,0.004797885092778252,0.004751587245727065,0.0541031098197974
19,2016-10-21,0.004092801327972302,0.0039006130060022653,0.004883986300357669,0.004985274166775633,0.01804735080331791
20,2016-10-24,0.004654099795808497,0.0044518896069770525,0.005563249224415555,0.005615509624459135,0.014799877415498812
21,2016-10-25,0.005098462252217301,0.004623293058365209,0.005790470643673218,0.005516371900187875,0.009608660832050767
22,2016-10-26,0.004654099795808497,0.004275851282296121,0.00552737392057135,0.005492770939792488,0.0635830907887229
23,2016-10-27,0.007072361864107944,0.006710262309565361,0.0058981001428558,0.005910565887841029,0.18990777378757326
24,2016-10-28,0.0053557205418601345,0.004769217446174971,0.0054627962210618,0.004956945224815809,0.040679768308520124
25,2016-10-31,0.005002572594590138,0.004113712944936475,0.004501304832480686,0.004428206761285566,0.04765895772697181
26,2016-11-01,0.003961832854848989,0.0031895178205927077,0.0026596481007841524,0.002790054386989288,0.08774781455877198
27,2016-11-02,0.0020931720281903987,0.0018460762864589142,0.0025161385142240603,0.0021362085271099604,0.04022769563148796
28,2016-11-03,0.0018476051178838715,0.0015611717138037523,0.002403727873511119,0.0019945827009117054,0.013130425507057918
29,2016-11-04,0.0018476051178838715,0.0020221134530005805,0.0021454170754729024,0.002735762854301972,0.055340806924331166
30,2016-11-07,0.0029210884376206087,0.002214365727231396,0.0031236460470602315,0.003361279772221476,0.03373782832413103
